Wall time,Step,Value
1583032310.0984516,33416,93.0
1583032411.784443,33499,101.0
1583032452.2095246,33532,94.0
1583032456.8540492,33536,112.0
1583032483.659373,33563,93.0
1583032487.1151876,33565,119.0
1583032563.6491554,33632,63.0
1583032591.1228082,33655,102.0
1583032674.610197,33726,73.0
1583032685.481798,33736,75.0
1583032706.5039868,33755,77.0
1583032714.2925866,33762,86.0
1583032717.4407716,33765,73.0
1583032733.2015758,33779,103.0
1583032747.668653,33791,93.0
1583032909.951352,33930,86.0
1583032954.5585134,33968,99.0
1583033013.3759649,34023,63.0
1583033019.79473,34030,125.0
1583033093.6421309,34096,89.0
1583033124.228256,34121,96.0
1583033136.1458125,34131,71.0
1583033149.04788,34143,108.0
1583033174.20551,34162,82.0
1583033195.5054374,34179,107.0
1583033213.0655634,34194,71.0
1583033269.323229,34233,128.0
1583033286.7447116,34245,218.0
1583033319.7095106,34270,110.0
1583033361.171528,34300,122.0
1583033367.8454323,34307,81.0
1583033438.4414213,34367,82.0
1583033448.4272647,34378,90.0
1583033493.7948658,34414,103.0
1583033516.0352342,34433,80.0
1583033523.7586496,34440,92.0
1583033580.1436765,34487,80.0
1583033654.3044767,34539,136.0
1583033658.2737863,34542,147.0
1583033703.8511007,34577,124.0
1583033783.7837687,34645,102.0
1583033809.5036511,34670,57.0
1583033850.5335,34705,73.0
1583033855.8620715,34709,111.0
1583033918.6796093,34762,153.0
1583033919.4326773,34763,73.0
1583033942.5987072,34785,127.0
1583034005.667436,34841,77.0
1583034036.8702636,34868,98.0
1583034105.5168543,34930,129.0
1583034105.902999,34931,102.0
1583034136.0057313,34957,70.0
1583034150.8686078,34969,81.0
1583034168.6189723,34984,131.0
1583034194.076669,35005,110.0
1583034203.985075,35014,105.0
1583034213.5825987,35023,75.0
1583034246.301248,35053,100.0
1583034307.8170197,35102,94.0
1583034368.9632704,35157,76.0
1583034408.116225,35189,112.0
1583034435.659192,35211,95.0
1583034523.4496577,35284,70.0
1583034619.107172,35362,210.0
1583034701.806244,35436,108.0
1583034763.2460093,35486,89.0
1583034805.9398797,35522,127.0
1583034880.5236046,35585,309.0
1583034944.1402295,35636,111.0
1583034978.9705284,35662,110.0
1583034981.8704858,35665,114.0
1583035087.7601273,35743,89.0
1583035114.5267515,35764,107.0
1583035124.4024274,35772,145.0
1583035141.250096,35785,117.0
1583035142.1546595,35787,73.0
1583035151.552086,35793,110.0
1583035222.1301792,35857,224.0
1583035258.8993309,35891,145.0
1583035262.3340092,35893,99.0
1583035262.589894,35894,152.0
1583035371.899975,35980,286.0
1583035373.8215845,35983,76.0
1583035409.602926,36010,81.0
1583035608.2336016,36184,116.0
1583035616.5169477,36191,101.0
1583035662.8724828,36228,181.0
1583035696.4249125,36257,152.0
1583035704.9862013,36262,94.0
1583035755.0397933,36304,81.0
1583035835.0809824,36366,137.0
1583035854.2455108,36383,110.0
1583035856.3262255,36384,78.0
1583035939.4385624,36451,133.0
1583035948.396374,36459,71.0
1583035963.1749628,36471,109.0
1583036007.1002467,36508,100.0
1583036008.2046993,36509,60.0
1583036013.002074,36512,142.0
1583036091.8341608,36580,69.0
1583036156.298878,36634,177.0
1583036174.9266152,36649,55.0
1583036195.0070684,36664,186.0
1583036219.662837,36680,95.0
1583036234.2282834,36693,99.0
1583036276.5055976,36728,60.0
1583036298.3854983,36749,108.0
1583036307.0182536,36756,107.0
1583036571.291996,36992,84.0
1583036647.3224168,37052,75.0
1583036680.406776,37082,91.0
1583036707.3842833,37101,115.0
1583036810.6275158,37191,122.0
1583036862.3996508,37230,131.0
1583036868.4940865,37234,79.0
1583036878.0448143,37243,70.0
1583036883.9467611,37249,58.0
1583036914.902945,37275,82.0
1583036988.4782467,37334,124.0
1583037041.9597495,37378,89.0
1583037170.4413383,37483,87.0
1583037247.9105997,37546,106.0
1583037316.8460667,37601,75.0
1583037356.2288392,37635,99.0
1583037365.2537763,37644,60.0
