Wall time,Step,Value
1582997781.666164,1477,1.2393555641174316
1582997848.1355038,1485,-2.6645352591003757e-14
1582997873.4253001,1489,-3.7180662155151367
1582997884.5875819,1491,-0.6196778416633606
1582998081.7764955,1523,-3.098388671875
1582998105.4025116,1527,1.2393555641174316
1582998216.4060745,1552,1.2393555641174316
1582998323.9081619,1568,0.6196777820587158
1582998334.3679194,1569,-0.6196778416633606
1582998412.623342,1584,2.478710651397705
1582998429.650549,1588,1.2393555641174316
1582998503.028817,1604,3.098388671875
1582998508.1934302,1605,-1.8590331077575684
1582998611.7482271,1627,-0.6196777820587158
1582998632.2750328,1632,3.098388671875
1582998658.9839137,1637,1.8590333461761475
1582998672.0258696,1640,-1.2393555641174316
1582998690.5641937,1645,-3.7180657386779785
1582998708.699954,1648,2.4787111282348633
1582998767.5269375,1660,-3.098388671875
1582998811.3373654,1668,-2.4787111282348633
1582998859.4346821,1675,2.999986037366398e-09
1582998918.678861,1682,-0.6196777820587158
1582998973.7519283,1691,1.2393555641174316
1582998990.13291,1695,1.2393555641174316
1582999005.7973602,1697,6.000037799935853e-09
1582999016.8037405,1699,0.6196777820587158
1582999030.8446794,1702,1.2393555641174316
1582999068.73874,1709,-0.6196777820587158
1582999108.8114102,1718,4.957422256469727
1582999171.2058334,1728,0.6196778416633606
1582999192.332634,1732,-1.8590331077575684
1582999199.5446377,1734,1.2393555641174316
1582999210.6606448,1737,1.2393555641174316
1582999244.948277,1742,3.000000248221113e-09
1582999261.218527,1745,0.6196777820587158
1582999264.4056191,1746,-2.4787111282348633
1582999379.0129387,1766,2.4787111282348633
1582999430.629447,1775,-2.4787111282348633
1582999472.6254656,1781,0.6196777820587158
1582999513.1421146,1788,-2.478710651397705
1582999520.1827533,1789,4.337744235992432
1582999569.4559736,1798,0.6196778416633606
1582999602.734517,1805,4.957421779632568
1582999718.6826708,1826,3.098388195037842
1582999743.3997593,1830,-1.8590331077575684
1582999804.0949757,1840,-1.8590333461761475
1582999825.8002946,1844,-2.4787111282348633
1582999866.4177122,1853,1.8590333461761475
1582999921.9013865,1866,-1.8590331077575684
1582999932.6061304,1869,-3.718066692352295
1582999960.311568,1875,-3.098388671875
1582999971.7251143,1877,4.957421779632568
1583000156.0281072,1911,1.2393555641174316
1583000181.0542507,1917,3.7180662155151367
1583000271.980414,1934,1.8590331077575684
1583000313.2259047,1944,1.2393555641174316
1583000325.1575735,1947,-3.098388671875
1583000340.796249,1949,1.2393555641174316
1583000423.4384348,1967,-1.2393555641174316
1583000488.3768222,1981,3.7180662155151367
1583000507.694061,1983,-0.6196777820587158
1583000597.1831825,2001,-2.4787111282348633
1583000622.686896,2005,-0.6196777820587158
1583000664.873392,2013,1.2393555641174316
1583000739.8261967,2030,1.2393555641174316
1583000766.5673347,2036,2.478710651397705
1583000896.4457333,2060,3.098388671875
1583000963.8361824,2073,-1.8590333461761475
1583000983.1746848,2076,2.4787111282348633
1583000986.694765,2077,1.8590333461761475
1583000994.758504,2079,1.2393555641174316
1583001005.7650292,2081,-0.6196777820587158
1583001031.5832312,2085,-1.2393555641174316
1583001049.209124,2089,1.2393555641174316
1583001076.8532012,2096,-3.098388671875
1583001138.5969367,2111,-1.8590331077575684
1583001288.6193113,2145,-3.098388671875
1583001318.212937,2149,1.7763568394002505e-15
1583001356.8788905,2156,-0.6196777820587158
1583001400.3499053,2165,-2.478710651397705
1583001467.478808,2177,0.6196778416633606
1583001504.1833355,2187,0.6196777820587158
1583001515.0214252,2189,-1.2393555641174316
1583001525.4004557,2191,-0.6196777820587158
1583001541.436592,2196,2.478710651397705
1583001553.4444463,2199,-1.2393555641174316
1583001585.8341877,2207,1.2393555641174316
1583001599.039311,2211,-0.6196777820587158
1583001698.9602003,2231,1.8590333461761475
1583001723.3552175,2236,-3.7180662155151367
1583001727.6443048,2237,3.718066692352295
1583001734.74825,2239,-1.8590333461761475
1583001746.4988887,2242,-0.6196777820587158
1583001769.889361,2246,1.2393555641174316
1583001774.7270935,2247,3.098388195037842
1583001813.2717123,2254,-1.8590333461761475
1583001832.3453474,2257,9.999929773130134e-10
1583001855.364153,2262,-3.098388671875
1583001951.524917,2281,-1.8590333461761475
1583001997.199577,2291,-1.2393555641174316
1583002021.9487994,2297,2.4787111282348633
1583002055.2086337,2303,-2.4787111282348633
1583002079.0834432,2307,1.2393555641174316
1583002154.524502,2319,-1.2393555641174316
1583002158.4774275,2320,-3.7180662155151367
1583002269.3687928,2345,-0.6196777820587158
1583002307.1647794,2354,-0.6196777820587158
1583002431.1307867,2389,-1.8590331077575684
1583002434.482987,2390,-0.6196777820587158
1583002443.9660757,2392,1.8590333461761475
1583002625.3292162,2436,-1.2393555641174316
1583002666.0522056,2444,-0.6196777820587158
1583002696.4681613,2451,2.4787111282348633
1583002709.4082253,2453,-1.8590331077575684
1583002717.762085,2455,0.6196777820587158
1583002737.806196,2460,1.2393555641174316
1583002864.8436162,2485,0.6196777820587158
1583002870.234747,2486,-2.4787111282348633
1583002923.2441344,2496,-2.478710651397705
1583002933.856828,2498,-0.6196777820587158
1583002955.8632383,2503,1.2393555641174316
1583003010.0884483,2517,-1.8590333461761475
1583003031.5820463,2523,1.2393555641174316
1583003066.2269554,2532,0.6196777820587158
1583003117.1049256,2547,-1.2393555641174316
1583003128.3246326,2551,-1.2393555641174316
1583003137.9692688,2553,-3.098388671875
1583003232.23002,2578,3.7180662155151367
1583003279.608465,2590,-3.098388671875
1583003316.5164464,2600,4.337744235992432
1583003336.819024,2606,-2.4787111282348633
1583003393.6741009,2623,2.4787111282348633
1583003429.2420619,2629,1.2393555641174316
1583003434.6342986,2630,-2.4787111282348633
1583003502.9218714,2644,3.718066692352295
1583003535.8566585,2650,1.8590331077575684
1583003552.8460486,2655,3.000000248221113e-09
1583003647.9683769,2678,-2.4787111282348633
1583003679.8576946,2685,1.8590331077575684
1583003696.5457664,2690,-3.098388671875
1583003745.8794985,2703,-1.8590333461761475
1583003772.0119433,2710,3.098388671875
1583003840.2158062,2725,-6.217248937900877e-15
1583003884.7711833,2737,1.2393555641174316
1583003892.208769,2740,-1.2393555641174316
1583003958.5856676,2754,1.2393555641174316
1583004124.8373494,2789,2.4787111282348633
1583004127.7811236,2790,-1.8590331077575684
1583004130.9315634,2791,-0.6196777820587158
1583004189.6356866,2809,2.4787111282348633
1583004240.4482071,2824,0.619677722454071
1583004460.1985798,2872,3.718066692352295
1583004488.46923,2881,0.6196777820587158
1583004518.6867332,2890,-3.7180662155151367
1583004537.8693497,2896,0.6196777820587158
1583004611.2637587,2917,-2.478710651397705
1583004616.136182,2919,-3.098388671875
1583004617.6498077,2920,-3.098388671875
1583004762.4393337,2967,2.4787111282348633
1583004788.30688,2975,-2.4787111282348633
1583004874.782084,2998,-2.4787111282348633
1583004909.2872803,3007,-1.8590331077575684
1583004921.0224233,3011,-5.577099323272705
1583004931.7322626,3015,-2.4787111282348633
1583004965.1806593,3027,-1.2393555641174316
1583004976.3358114,3030,2.478710651397705
1583005004.1078272,3038,1.8590331077575684
1583005010.933954,3041,-2.4787111282348633
1583005088.5553653,3065,2.4787111282348633
1583005097.407557,3069,-4.337744235992432
1583005103.4077816,3071,-2.4787111282348633
1583005184.0027041,3099,1.8590333461761475
1583005250.8839066,3122,-3.098388671875
1583005306.127408,3137,-1.8590331077575684
1583005335.8988388,3145,1.2393555641174316
1583005355.7119074,3150,0.6196777820587158
1583005372.454933,3155,2.478710651397705
1583005386.9786043,3161,1.2393555641174316
1583005454.1911786,3177,-0.6196777820587158
1583005510.8288906,3195,3.098388671875
1583005512.8379588,3196,-1.8590331077575684
1583005532.1208708,3203,3.7180662155151367
1583005540.5237653,3206,-1.8590331077575684
1583005615.6835902,3230,-2.478710651397705
1583005621.5463898,3233,-3.718066692352295
1583005640.0155077,3240,-3.7180662155151367
1583005648.6460285,3243,-3.098388671875
1583005650.3103032,3244,4.337744235992432
1583005655.522997,3246,0.6196777820587158
1583005659.2387722,3247,-1.2393555641174316
1583005766.2878838,3272,-2.478710651397705
1583005794.467047,3281,4.337743759155273
1583005877.3990848,3305,2.4787111282348633
1583005905.5703099,3313,-1.8590333461761475
1583005951.2064996,3327,2.4787111282348633
1583005952.4455323,3328,3.098388671875
1583006008.3773336,3345,-0.6196777820587158
1583006103.4630697,3374,-3.098388671875
1583006108.3318858,3376,1.2393555641174316
1583006138.5870953,3386,-4.337744235992432
1583006195.2218642,3403,0.6196777820587158
1583006208.2504377,3408,0.6196777820587158
1583006275.6843116,3430,1.2393555641174316
1583006296.6817672,3438,1.8590333461761475
1583006332.2578485,3449,2.4787111282348633
1583006336.4498947,3451,-3.098388671875
1583006350.4270658,3458,4.957422256469727
1583006362.3501673,3464,-2.4787111282348633
1583006381.9665856,3471,0.6196777820587158
1583006395.9992468,3477,3.098388671875
1583006403.9593928,3480,-3.098388671875
1583006448.6526718,3497,-3.098388671875
1583006484.486849,3509,-1.2393555641174316
1583006493.880839,3512,-1.8590331077575684
1583006514.5548165,3519,-3.718066692352295
1583006564.9448674,3535,3.098388671875
1583006569.9751127,3537,1.8590333461761475
1583006586.1058044,3543,-4.337743759155273
1583006595.5881548,3547,-3.718066692352295
1583006637.5534978,3563,-2.4787111282348633
1583006683.5269363,3580,-1.2393555641174316
1583006731.8042521,3600,1.2393555641174316
1583006778.131113,3618,-0.6196777820587158
1583006781.851274,3620,-2.4787111282348633
1583006785.3498094,3622,0.6196778416633606
1583006794.577183,3625,0.6196777820587158
1583006801.9682877,3628,-0.6196777820587158
1583006847.1633,3645,-3.098388671875
1583006878.2206814,3656,-0.6196777820587158
1583006915.3327224,3670,1.9999992773023223e-09
1583006998.955713,3700,-1.2393555641174316
1583007004.0030673,3702,3.098388671875
1583007058.0024092,3726,2.4787111282348633
1583007069.927561,3730,2.4787111282348633
1583007073.8180575,3732,-1.8590333461761475
1583007088.4576223,3738,0.619677722454071
1583007096.3255858,3741,-1.2393555641174316
1583007100.7735765,3743,0.6196777820587158
1583007127.1443064,3752,-3.7180662155151367
1583007144.3020854,3759,1.8590333461761475
1583007180.409618,3772,-0.6196777820587158
1583007204.9407415,3780,-1.8590333461761475
1583007246.6118827,3793,1.2393555641174316
1583007252.0949109,3795,-3.098388671875
1583007258.4522958,3798,2.4787111282348633
1583007298.254417,3814,1.2393555641174316
1583007309.6812463,3819,0.6196778416633606
1583007313.9670138,3821,-2.4787111282348633
1583007338.9983335,3831,0.6196777820587158
1583007349.3173203,3835,2.4787111282348633
1583007414.2372534,3864,0.6196777820587158
1583007426.6469293,3869,0.6196777820587158
1583007442.6203713,3876,-1.8590333461761475
1583007544.5403013,3920,1.8590333461761475
1583007566.8893166,3928,3.7180662155151367
1583007583.6612718,3935,-3.098388671875
1583007593.3299184,3939,2.4787111282348633
1583007628.7176204,3950,1.8590333461761475
1583007642.8024092,3956,1.8590333461761475
1583007660.429646,3962,-2.4787111282348633
1583007717.7114694,3984,-4.337744235992432
1583007749.5322053,3995,-1.2393555641174316
1583007758.6816983,4000,-0.6196778416633606
1583007783.5934782,4009,1.8590331077575684
1583007785.6797183,4010,3.098388671875
1583007809.1373367,4022,-4.337743759155273
1583007831.7264678,4033,0.6196777820587158
1583007842.0356388,4036,-0.6196777820587158
1583007863.8796942,4046,-3.718066692352295
1583007966.0101652,4093,3.098388671875
1583007976.6198242,4098,3.098388671875
1583007978.678377,4099,-3.718066692352295
1583008002.193579,4109,-1.8590331077575684
1583008176.0818326,4182,-0.6196777820587158
1583008201.5422137,4193,-1.8590331077575684
1583008203.955555,4194,0.6196777820587158
1583008205.8984807,4196,2.4787111282348633
1583008210.940847,4198,0.6196777820587158
1583008218.1579797,4201,-1.2393555641174316
1583008220.1742969,4202,-0.6196777820587158
1583008273.8048234,4227,-1.8590333461761475
1583008282.8873515,4232,-3.718066692352295
1583008289.1573665,4235,1.2393555641174316
1583008307.22008,4243,-6.816454887390137
1583008334.4643862,4254,-1.8590333461761475
1583008354.574916,4263,3.098388671875
1583008361.6777823,4266,2.4787111282348633
1583008364.070125,4267,1.2393555641174316
1583008395.5022,4282,-2.4787111282348633
1583008430.2214696,4298,3.7180662155151367
1583008443.168435,4304,-2.4787111282348633
1583008450.8194098,4308,2.478710651397705
1583008469.2176409,4317,-0.6196777820587158
1583008473.8302035,4319,-1.8590333461761475
1583008491.970193,4328,-1.8590333461761475
1583008501.6159947,4332,-3.098388671875
1583008526.0080938,4343,-3.718066692352295
1583008578.6692498,4369,-1.8590331077575684
1583008598.4910114,4378,1.8590333461761475
1583008625.4713879,4393,1.8590331077575684
1583008642.0387435,4400,-1.99997707284183e-09
1583008655.4050467,4406,-2.478710651397705
1583008662.0897954,4410,1.2393555641174316
1583008665.1489651,4411,2.4787111282348633
1583008702.2294946,4430,1.8590331077575684
1583008708.275547,4433,-3.098388671875
1583008781.8450384,4469,3.098388671875
1583008794.970986,4475,1.8590333461761475
1583008825.6302638,4490,3.098388671875
1583008830.0961268,4492,-2.4787111282348633
1583008864.700654,4509,-2.4787111282348633
1583008867.6091459,4510,-1.8590333461761475
1583008909.551114,4529,-2.9999931427937554e-09
1583008910.9947503,4530,-3.098388671875
1583008917.9007623,4533,3.718066692352295
1583008934.6245706,4542,-4.337743759155273
1583008952.188191,4553,-2.4787111282348633
1583009001.9901168,4578,1.8590331077575684
1583009010.386531,4581,3.718066692352295
1583009031.760539,4592,1.8590331077575684
1583009036.0055115,4595,-4.337744235992432
1583009039.60428,4597,4.337744235992432
1583009044.4739344,4599,1.8590331077575684
1583009067.0645182,4611,-2.478710651397705
1583009099.9363456,4628,-1.8590333461761475
1583009143.830057,4649,-0.6196777820587158
1583009155.977205,4656,-1.8590333461761475
1583009173.0463064,4664,-2.4787111282348633
1583009179.5036635,4668,4.337744235992432
1583009195.22448,4675,4.337744235992432
1583009197.1749682,4676,0.6196777820587158
1583009200.2661386,4677,0.619677722454071
1583009221.9309473,4687,1.2393555641174316
1583009276.923018,4713,-2.4787111282348633
1583009291.8894918,4718,-0.6196777820587158
1583009329.9212778,4734,-2.4787111282348633
1583009352.944789,4745,1.8590331077575684
1583009360.718262,4749,-3.098388671875
1583009361.860512,4750,-1.8590333461761475
1583009375.1741772,4758,-4.337744235992432
1583009386.5515554,4764,1.8590331077575684
1583009392.3154256,4767,2.4787111282348633
1583009411.0091538,4776,3.718066692352295
1583009417.7005343,4780,4.337744235992432
1583009435.1807032,4787,2.478710651397705
1583009436.6113925,4788,-3.098388671875
1583009447.3707259,4794,-3.7180662155151367
1583009459.803492,4800,-2.4787111282348633
1583009463.0302727,4802,-4.957422256469727
1583009470.5353668,4805,-0.6196777820587158
1583009536.8372183,4840,1.8590333461761475
1583009562.480049,4852,2.4787111282348633
1583009599.7472672,4871,-1.2393555641174316
1583009603.9843369,4873,6.000000052353016e-09
1583009642.2690594,4894,-4.337743759155273
1583009679.2049248,4914,1.8590333461761475
1583009724.0321417,4938,2.4787111282348633
1583009729.5458274,4941,1.2393555641174316
1583009753.636802,4954,-4.337744235992432
1583009770.3990488,4962,-1.8590331077575684
1583009784.7831562,4971,-0.6196777820587158
1583009790.4389699,4974,-1.2393555641174316
1583009793.9212346,4976,-3.7180662155151367
1583009795.6498334,4977,2.478710651397705
1583009878.2293675,5021,3.000000470265718e-09
1583009889.0585248,5027,4.337744235992432
1583009894.5652053,5030,-1.2393555641174316
1583009908.9931715,5037,1.2393555641174316
1583009939.2245605,5050,-1.2393555641174316
1583009942.739894,5052,-2.4787111282348633
1583009944.3585436,5053,-2.4787111282348633
1583009957.6382444,5060,2.4787111282348633
1583009993.9749095,5078,0.6196777820587158
1583010039.001327,5101,-1.2393555641174316
1583010048.6257808,5106,1.2393555641174316
1583010083.965131,5126,3.7180662155151367
1583010087.1589549,5128,6.19677734375
1583010096.7954211,5134,-1.2393555641174316
1583010147.4593344,5160,0.0
1583010157.744059,5165,-1.8590331077575684
1583010190.8010316,5182,-0.6196777820587158
1583010229.5655282,5200,-1.2393555641174316
1583010246.828377,5208,-0.6196778416633606
1583010296.4966974,5231,-1.8590331077575684
1583010304.3306623,5235,-1.2393555641174316
1583010312.1766942,5239,-1.2393555641174316
1583010314.1879919,5240,2.4787111282348633
1583010364.75982,5266,0.6196777820587158
1583010409.465206,5289,3.7180662155151367
1583010474.3196034,5318,0.6196777820587158
1583010501.2203035,5329,-0.6196777820587158
1583010537.9327915,5345,-0.6196777820587158
1583010564.1150756,5359,-2.4787111282348633
1583010566.2902794,5360,0.6196777820587158
1583010601.1774583,5380,-1.2393555641174316
1583010645.8220541,5404,1.8590333461761475
1583010678.8521557,5420,-1.8590333461761475
1583010720.9718552,5439,1.8590333461761475
1583010726.9324706,5442,-1.8590333461761475
1583010735.0874379,5447,1.2393555641174316
1583010811.7553425,5484,-0.6196777820587158
1583010825.9300673,5491,-0.6196777820587158
1583010833.6709268,5495,3.098388195037842
1583010844.4661455,5501,-0.6196777820587158
1583010856.4094996,5507,-1.2393555641174316
1583010866.4907372,5512,3.098388671875
1583010871.336311,5515,4.337743759155273
1583010874.075465,5517,3.718066692352295
1583010922.4272738,5541,-1.8590333461761475
1583010938.2130933,5549,-1.2393555641174316
1583010973.5616539,5566,-2.4787111282348633
1583010982.7834685,5571,1.8590331077575684
1583010986.1508815,5573,-0.6196777820587158
1583011012.07289,5585,-2.4787111282348633
1583011016.0595722,5587,-0.6196777820587158
1583011025.5640326,5593,6.19677734375
1583011055.966746,5605,-0.6196777820587158
1583011068.0564818,5610,0.6196777820587158
1583011085.7780821,5620,-1.8590331077575684
1583011104.2606587,5630,3.718066692352295
1583011164.7897618,5658,1.2393555641174316
1583011167.9048936,5660,-1.2393555641174316
1583011175.1160212,5664,3.098388671875
1583011207.1501706,5679,1.2393555641174316
1583011287.0384543,5720,-1.2393555641174316
1583011292.4351206,5723,2.4787111282348633
1583011327.1547647,5741,3.098388671875
1583011356.954331,5759,3.098388671875
1583011390.984323,5776,-5.577099800109863
1583011400.5963123,5779,-4.337744235992432
1583011411.0900621,5784,-3.098388671875
1583011420.7547498,5789,-4.337744235992432
1583011462.6952596,5807,1.2393555641174316
1583011465.6490033,5808,-3.000011794540569e-09
1583011501.0453048,5825,-3.098388671875
1583011506.2000964,5828,1.8590331077575684
1583011519.3829377,5835,0.0
1583011569.0727837,5862,1.2393555641174316
1583011572.3350554,5864,1.2393555641174316
1583011585.1961513,5871,1.8590331077575684
1583011626.0680737,5889,1.2393555641174316
1583011645.3950553,5898,1.8590331077575684
1583011666.9892037,5907,-3.7180662155151367
1583011693.8128371,5917,1.8590333461761475
1583011723.795815,5928,-1.2393555641174316
1583011731.3045807,5932,-4.957422256469727
1583011733.818806,5933,-3.098388671875
1583011769.4753036,5952,4.957421779632568
1583011780.1133811,5957,-3.098388671875
1583011784.5391424,5959,-3.718066692352295
1583011791.6452305,5963,1.8590333461761475
1583011809.831657,5972,1.8590331077575684
1583011844.3044393,5990,4.337743759155273
1583011883.6163194,6010,2.4787111282348633
1583011891.8892164,6015,-1.8590331077575684
1583011911.7680354,6024,0.6196777820587158
1583011921.5686388,6030,-3.098388671875
1583011923.568036,6031,1.2393555641174316
1583011931.5205393,6035,-1.8590331077575684
1583011936.7115712,6038,-0.6196777820587158
1583011978.848172,6060,-3.098388671875
1583012011.9945595,6078,-1.2393555641174316
1583012018.8317697,6082,1.8590331077575684
1583012029.4328654,6087,0.6196777820587158
1583012061.9931607,6103,-0.6196777820587158
1583012067.2325547,6105,1.2393555641174316
1583012086.8099277,6115,-1.2393555641174316
1583012098.9886842,6121,-3.7180662155151367
1583012102.975293,6123,1.8590331077575684
1583012114.507874,6129,-1.8590331077575684
1583012117.55941,6131,-2.4787111282348633
1583012120.579071,6133,3.098388671875
1583012141.1646502,6145,-1.8590331077575684
1583012144.587039,6147,-0.6196777820587158
1583012147.8420303,6149,-2.4787111282348633
1583012185.0788417,6172,-4.337744235992432
1583012202.86428,6181,3.718066692352295
1583012207.9188707,6184,-2.478710651397705
1583012239.6855934,6200,4.957421779632568
1583012261.6339424,6211,3.098388671875
1583012265.3782947,6213,1.2393555641174316
1583012277.0177386,6219,1.2393555641174316
1583012299.2122896,6232,-2.478710651397705
1583012308.4599743,6237,0.6196777820587158
1583012321.011409,6244,1.8590333461761475
1583012331.5959952,6250,-1.8590333461761475
1583012355.9199069,6263,4.337744235992432
1583012406.2173865,6289,-1.2393555641174316
1583012454.021745,6312,1.2393555641174316
1583012464.2144556,6316,-0.6196778416633606
1583012466.3995132,6317,-2.999999804131903e-09
1583012478.2896268,6324,-1.8590333461761475
1583012512.7394555,6341,-2.4787111282348633
1583012532.6555433,6352,-4.337744235992432
1583012551.3370464,6363,-3.098388671875
1583012563.494912,6370,-2.4787111282348633
1583012574.3937025,6376,-4.337743759155273
1583012615.6220145,6400,-0.619677722454071
1583012717.3034625,6455,2.4787111282348633
1583012723.4394639,6459,-5.577099800109863
1583012750.4109201,6472,-1.8590333461761475
1583012778.866019,6487,-0.6196777820587158
1583012794.278376,6495,-3.7180662155151367
1583012795.7787356,6496,3.7180662155151367
1583012801.987911,6500,1.8590333461761475
1583012819.4402897,6510,1.2393555641174316
1583012841.062127,6520,2.4787111282348633
1583012842.5957146,6521,-1.8590333461761475
1583012843.7745974,6522,-1.8590333461761475
1583012858.3665004,6530,1.8590333461761475
1583012894.2893372,6550,1.2393555641174316
1583012938.8926933,6574,-1.2393555641174316
1583012951.4394753,6581,-1.8590331077575684
1583012957.0878415,6584,0.0
1583012975.428261,6594,2.4787111282348633
1583012993.2835047,6603,3.098388671875
1583012999.8370452,6606,1.2393555641174316
1583013017.4740348,6616,0.6196777820587158
1583013026.0947638,6621,1.2393555641174316
1583013096.6641386,6657,-5.577099800109863
1583013111.943313,6666,-1.8590333461761475
1583013114.451224,6668,-4.337744235992432
1583013122.423591,6672,-4.337744235992432
1583013133.0938253,6678,0.6196777820587158
1583013138.6317458,6681,2.4787111282348633
1583013154.2113502,6688,-1.8590331077575684
